wav_filename,wav_filesize,transcript,confidence_level
./all_wav/Varzesh_BaharVarzesh46_61.wav,281316,شما این کتاب رو بخونید یا بشنوید و از خوندنش لذت ببرید ممنونم که همچنان همراه هستیم با بهاره وزن,0.79897082
./all_wav/Varzesh_BaharVarzesh46_63.wav,210820,ولی یکی از آداب و رسوم مردم مشهد این بوده که چند لحظه قبل از,0.86774975
./all_wav/Varzesh_BaharVarzesh46_64.wav,107908,تحویل سال آقای خواجه امیری,0.86353368
./all_wav/Varzesh_BaharVarzesh46_69.wav,307972,در بخش تور نوروز هر روز شما رو با یه بازی بومی محلی که بشه تو منزل انجام داد ما آشنا می کنیم این بخش را بشنویم,0.80876857
./all_wav/Varzesh_BaharVarzesh46_70.wav,328772,سلام سال نوتون مبارک هستم کارشناس علوم ورزشی و در برنامه بهار ورزش با آموزش بازی های بومی و محلی در خدمت,0.89901316
./all_wav/Varzesh_BaharVarzesh46_71.wav,313732,بازی امروز ما عموزنجیرباف نام دارد این بازی به این شکل است که ابتدا دو نفر که قرآن را جزء از بقیه بزرگتر هستند انتخاب,0.89277148
./all_wav/Varzesh_BaharVarzesh46_72.wav,371076,یکی به عنوان سرگروه و دیگری هم زنجیر با دو بازیکن به ۲۳ رشته و زنجیری که سایر بازیکنان با قلاب کردن دستاشو به هم دیگه درست کردن دایره وار کمان,0.89208215
./all_wav/Varzesh_BaharVarzesh46_75.wav,237060,سرگروه دوباره شروع میکنه به خوندن اما زنجیر بالام حیوانی این شعر رو تموم,0.83731669
./all_wav/Varzesh_BaharVarzesh46_76.wav,285540,و آنها از زیر دست های به هم داده شدن نفری که کت بسته پشت بچه ها ایستاده و نفر سوم,0.83571661
./all_wav/Varzesh_BaharVarzesh47_16.wav,341444,آوردیم ناراحت بود,0.91156721
./all_wav/Varzesh_BaharVarzesh47_2.wav,214980,پر از شادی و شادابی و تندرستی,0.82220316
./all_wav/Varzesh_BaharVarzesh47_23.wav,75652,مرادی,0.92755729
./all_wav/Varzesh_BaharVarzesh47_25.wav,183204,میدونم که گاهی نمیشود که نمیشود که نمیشود,0.83148789
./all_wav/Varzesh_BaharVarzesh47_26.wav,96516,امروز در ایران برای من همون روز بود,0.8393721
./all_wav/Varzesh_BaharVarzesh47_27.wav,293796,مشتری نبودی,0.90374553
./all_wav/Varzesh_BaharVarzesh47_3.wav,227908,آقای امیر حسین آرمان آرمان معلمان نوشتن دوست دارم برم خونه فرهاد مجیدی,0.83831638
./all_wav/Varzesh_BaharVarzesh47_31.wav,65508,الان میگم,0.81230187
./all_wav/Varzesh_BaharVarzesh47_33.wav,74180,آبی نفتی داشتند,0.83734316
./all_wav/Varzesh_BaharVarzesh47_35.wav,184516,که یکی هست اونم بگو منم رضا منم,0.80994385
./all_wav/Varzesh_BaharVarzesh47_4.wav,86532,پیراهن شماره ۷,0.84595126
./all_wav/Varzesh_BaharVarzesh47_41.wav,65732,برخورد,0.92380655
./all_wav/Varzesh_BaharVarzesh47_47.wav,143780,خیلی محترمانه,0.80805236
./all_wav/Varzesh_BaharVarzesh47_48.wav,129892,اعلام کردم که مایل به صحبت کردن نیستند,0.85614336
./all_wav/Varzesh_BaharVarzesh47_49.wav,250276,اول اینکه برخورد کند و با آنها صحبت می کنم باز بشم با من,0.83111906
./all_wav/Varzesh_BaharVarzesh47_5.wav,362980,اس ام اس رو ازش بگیرم انشاالله آقای فرهاد مجیدی پیراهن استقلال و هدیه بگیرم,0.86107218
./all_wav/Varzesh_BaharVarzesh47_58.wav,140580,فقط,0.92755729
./all_wav/Varzesh_BaharVarzesh47_62.wav,184420,امروز نسبت به دیروز داده بودم,0.80385852
./all_wav/Varzesh_BaharVarzesh47_7.wav,360772,دندون کشیدم بعد از خوردن آبگوشت نخ دندون به من عیدی داد,0.82770711
./all_wav/Varzesh_BaharVarzesh47_73.wav,257764,به همین زودی دومین برنامه بهار ورزش هم تموم شد انشالله فردا ۱۰ صبح خدمت خواهیم رسید,0.86602157
./all_wav/Varzesh_BaharVarzesh47_74.wav,154820,به همین سرعت و همین راحتی تموم شد,0.81226665
./all_wav/Varzesh_BaharVarzesh47_88.wav,246276,دست به دست هم دهیم به مهر,0.92755735
./all_wav/Varzesh_BaharVarzesh47_90.wav,99012,سوار بر بال امواج,0.91506267
./all_wav/Varzesh_BaharVarzesh47_91.wav,207172,هر روز در ایام نوروز ساعت ۹ صبح,0.81215358
./all_wav/Varzesh_BaharVarzesh47_92.wav,383012,ردیف ۹۲ مگاهرتز,0.86323005
./all_wav/Varzesh_BaharVarzesh47_93.wav,362692,پرسیدیم ساعت ۱۲ همچنان از پخش شبکه رادیویی ورزش با شما هستیم,0.88410455
./all_wav/Varzesh_BaharVarzesh48_0.wav,282724,اول,0.92755729
./all_wav/Varzesh_BaharVarzesh48_10.wav,231236,به کام دوستان و بخت پیروز مبارک بادت این سال و همه سال,0.92755723
./all_wav/Varzesh_BaharVarzesh48_11.wav,109764,همایون بادت این روز و,0.92755729
./all_wav/Varzesh_BaharVarzesh48_16.wav,65380,سلام,0.92755729
./all_wav/Varzesh_BaharVarzesh48_38.wav,80452,پدر جان,0.90229273
./all_wav/Varzesh_BaharVarzesh48_57.wav,175620,گفتم صبر کنی بسه حالا به بعد یه چیزی بگم,0.83743906
./all_wav/Varzesh_BaharVarzesh48_60.wav,139588,خبر بده اون دنیا چه خبره,0.81199151
./all_wav/Varzesh_BaharVarzesh48_67.wav,306532,سال ۱۴۰۰ مشارکت می‌کنند اول خودتون رو معرفی کنید بیزحمت بگید کجا شنونده بدین قرار ورزشی امسالتون با ما,0.81563169
./all_wav/Varzesh_BaharVarzesh48_7.wav,124612,بخش اول برنامه ها اما در این فرصت,0.79092413
./all_wav/Varzesh_BaharVarzesh49_0.wav,200548,با عرض سلام و خسته نباشید خدمت شما و تبریک سال نو,0.81454629
./all_wav/Varzesh_BaharVarzesh49_10.wav,195748,و پیامک بعدی که عیدتون مبارک,0.79513437
./all_wav/Varzesh_BaharVarzesh49_11.wav,243108,آقای علی امیری از کرمانشاه شبکه ورزش در قلب من جا داری,0.81387156
./all_wav/Varzesh_BaharVarzesh49_116.wav,322212,بهار ورزش اتفاقاً همین بخش که هر روز همراه با خانم دکتر توکلی نکات قشنگ در ایام نوروز,0.84925663
./all_wav/Varzesh_BaharVarzesh49_21.wav,178852,آهنگ مجید مرادی,0.90274209
./all_wav/Varzesh_BaharVarzesh49_29.wav,113220,جای خوب رادیو ورزش آرزو می کنم که,0.8141104
./all_wav/Varzesh_BaharVarzesh49_35.wav,157316,خدمت شما که من از این سفر دور و درازی که,0.85764164
./all_wav/Varzesh_BaharVarzesh49_37.wav,97924,به خاطر اینکه راه ها بسته شد,0.88611954
./all_wav/Varzesh_BaharVarzesh49_47.wav,78532,لب جاده,0.8093456
./all_wav/Varzesh_BaharVarzesh49_53.wav,165348,دعای ندبه آقا مجید,0.82428861
./all_wav/Varzesh_BaharVarzesh49_56.wav,225796,ولی اونجا به نمایندگی از من و رادیو ورزش رو و اگر هم رفتیم اونجا این پروتکل ها رو,0.84637338
./all_wav/Varzesh_BaharVarzesh49_60.wav,229700,اتفاقی چرا نمیخوای,0.90203571
./all_wav/Varzesh_BaharVarzesh49_74.wav,343364,بعد از اجرای این حرکت منشور حرکت بعدی دوستان همونطور که ایستاده درست رو در طرفین بدن باز هم در امتداد شانه ها باز نگردد,0.8431502000000001
./all_wav/Varzesh_BaharVarzesh49_77.wav,298436,بلافاصله به حالت اول برگشته بود که ۱۲ شماره حرکت و انجام دادیم نفسی تازه و بدون حرکت برنامه امروز رو یک بار دیگه,0.79806805
./all_wav/Varzesh_BaharVarzesh49_78.wav,325188,قبل از آن شنونده امروز سرک تقدیم حضورتون شد انشاالله مورد توجه شما قرار گرفته باشد تنها شنونده نباشید و اینترنت هر روز انجام,0.8323912
./all_wav/Varzesh_BaharVarzesh49_80.wav,363044,به خودشون میزارن بیا و ببین یعنی از اولین روز فروردین ساعت ۷ صبح پارک سر کوچه ورزش,0.81430608
./all_wav/Varzesh_BaharVarzesh49_85.wav,152356,زنگ میزنه به بقیه,0.80723411
./all_wav/Varzesh_BaharVarzesh49_9.wav,171044,تشکر دوست داشتنی های عزیز جعفری,0.87066871
./all_wav/Varzesh_BaharVarzesh4_1.wav,214564,به نام خداوند بخشنده مهربان خانم ها و آقایان ورزشکار و ورزش,0.80394953
./all_wav/Varzesh_BaharVarzesh4_13.wav,100196,موضوع امروز,0.88680744
./all_wav/Varzesh_BaharVarzesh4_33.wav,269604,هنر شما برای سرگرمی بقیه چیه این سال امروز و از شما عزیزان ممنون از دوستانی که تا این لحظه,0.8512001
./all_wav/Varzesh_BaharVarzesh4_34.wav,214788,پاسخگویی خوشم میاد از اونایی که توی شب وقتی که حضور من در منزل جدی شده,0.90530699
./all_wav/Varzesh_BaharVarzesh4_43.wav,162180,پانتومی پانتومیم بخشی از یک کار نمایشی,0.87438142
./all_wav/Varzesh_BaharVarzesh50_104.wav,122468,ورزش,0.79182827
./all_wav/Varzesh_BaharVarzesh50_118.wav,395204,عید نوروز و تمام مردم ایران تبریک عرض می کنم انشالله سال خوبی داشته باشید شاد و خرم و سربلند باشید و زودتر از این کرونا بر مردم واقعا راحت,0.83439451
./all_wav/Varzesh_BaharVarzesh50_124.wav,106916,جانم,0.87258244
./all_wav/Varzesh_BaharVarzesh50_125.wav,382468,آهنگ های ۲۰ سال پیش واسه ویژه برنامه عید محمد بخشنده موضوع خوندی به مدت پنج سال نو مبارک اگر سال ۲۰۱۰,0.81409878
./all_wav/Varzesh_BaharVarzesh50_126.wav,153284,این آهنگ رو میخونم چون پرتاب خنده دار شما,0.81296569
./all_wav/Varzesh_BaharVarzesh50_136.wav,153796,کتابخانه فرصت بسیار خوبی این ایام نوروز و تعطیلات,0.92095184
./all_wav/Varzesh_BaharVarzesh50_139.wav,393444,حتی اگر حوصله خوندن کتاب نداریم خیلی از این کتاب‌ها به صورت صوتی در سایت ایران صدا گذاری شده می توانید حداقل به این کتاب را گوش بدیم,0.84187883
./all_wav/Varzesh_BaharVarzesh50_2.wav,226564,آقا اجازه بدین من می خواستم یه نکته بگم,0.88283002
./all_wav/Varzesh_BaharVarzesh50_24.wav,208324,ساعت اعلام کرد جدید ۱۱۲۰,0.79196501
./all_wav/Varzesh_BaharVarzesh50_28.wav,284068,دریا دریا دکتر پدر جان پدر جان شما چرا آخه بابا,0.79783404
./all_wav/Varzesh_BaharVarzesh50_32.wav,116644,جایی که بهش میگن روستای بیلقان,0.92755729
./all_wav/Varzesh_BaharVarzesh50_33.wav,300900,بعد از اولین روستایی در حال جاده‌چالوس حساب میشه از دوستای قدیمی و خیلی از مکه,0.89330119
./all_wav/Varzesh_BaharVarzesh50_41.wav,215620,البته اینم بگم رفت داخل مغازه,0.82814884
./all_wav/Varzesh_BaharVarzesh50_42.wav,152356,یک طناب دیگه هم گرفتم فکر کنم برای تمیز کردن,0.86860228
./all_wav/Varzesh_BaharVarzesh50_45.wav,259236,سال نو مبارک,0.92755729
./all_wav/Varzesh_BaharVarzesh50_62.wav,313444,نظافت منزل,0.91347659
./all_wav/Varzesh_BaharVarzesh50_71.wav,71364,خدا خیرت بده,0.82724422
./all_wav/Varzesh_BaharVarzesh50_77.wav,136868,رفت و برگشت,0.91010636
./all_wav/Varzesh_BaharVarzesh50_82.wav,182916,آب و هوای کوه غذای قم,0.8227213
./all_wav/Varzesh_BaharVarzesh50_84.wav,147748,برنامه برای ورزش,0.88725644
./all_wav/Varzesh_BaharVarzesh50_85.wav,171140,امروز اولین روز از اولین ماه سال ۱۴۰۰,0.92755735
./all_wav/Varzesh_BaharVarzesh50_86.wav,67684,فرارو,0.88000613
./all_wav/Varzesh_BaharVarzesh50_94.wav,178340,عروس,0.92755729
./all_wav/Varzesh_BaharVarzesh50_95.wav,159268,هفته ۲۳ بارداری,0.92755729
./all_wav/Varzesh_BaharVarzesh51_28.wav,221348,الهی هر کجا که هستی حال دلتون خوب باشه خیلی ممنونم که همراه هستیم با,0.87786281
./all_wav/Varzesh_BaharVarzesh51_31.wav,60900,خیلی متشکرم,0.79326636
./all_wav/Varzesh_BaharVarzesh51_41.wav,222916,ترکی بلد ها نکن,0.8823023999999999
./all_wav/Varzesh_BaharVarzesh51_61.wav,224580,پاستا با سیب زمینی,0.82974809
./all_wav/Varzesh_BaharVarzesh51_69.wav,155780,فردا قول میدم تقدیمتون کنی بخش طنز برنامه,0.89312387
./all_wav/Varzesh_BaharVarzesh51_72.wav,95236,اونم شاگرد تو,0.7983883
./all_wav/Varzesh_BaharVarzesh51_87.wav,95524,الف,0.92755729
./all_wav/Varzesh_BaharVarzesh51_9.wav,160836,از لنگرود تا ناصرکیاده پیاده رفتن,0.82891232
./all_wav/Varzesh_BaharVarzesh5_10.wav,168548,تقویت عضلات با تقویت عضلات پهلو حاصل این هم,0.85395056
./all_wav/Varzesh_BaharVarzesh5_18.wav,258692,سلام سلام ۱۶۲,0.92755729
./all_wav/Varzesh_BaharVarzesh5_25.wav,78788,قربونت برم الان,0.8965373
./all_wav/Varzesh_BaharVarzesh5_27.wav,62404,خبر,0.92755729
./all_wav/Varzesh_BaharVarzesh5_28.wav,91204,سلامتی شکر خدا,0.92755729
./all_wav/Varzesh_BaharVarzesh5_32.wav,246180,همه روزا سرکار هستیم روز دیدم که میگم بمونید خونتون نریز بیرون رعایت بکنیم,0.88341349
./all_wav/Varzesh_BaharVarzesh5_37.wav,203076,با این موضوعی که امروز,0.86133349
./all_wav/Varzesh_BaharVarzesh5_40.wav,209316,قیافه شناسی استفاده کنم,0.85174471
./all_wav/Varzesh_BaharVarzesh5_42.wav,233828,رستوران همیشگی منو یه پاتوق کرد,0.92755729
./all_wav/Varzesh_BaharVarzesh5_51.wav,177892,نون خالی شکممون سیر نمیکنه ها,0.82980514
./all_wav/Varzesh_BaharVarzesh5_53.wav,214948,خانوم هایی که با اون مبلغ خرید اینکه آقایان بهشون میدن ها,0.82349139
./all_wav/Varzesh_BaharVarzesh5_64.wav,370628,دروازه طنز همراه با علیرضا روش,0.92755729
./all_wav/Varzesh_BaharVarzesh5_70.wav,90532,تو فضای ورزشی,0.80143094
./all_wav/Varzesh_BaharVarzesh5_72.wav,312452,اسیر محمود فکری از هفته اول یه بازی خیلی زیبا خیلی روان و خیلی اصطلاح,0.8863131999999999
./all_wav/Varzesh_BaharVarzesh5_74.wav,70372,و,0.92755729
./all_wav/Varzesh_BaharVarzesh5_79.wav,118884,تمام لیگ به خاطر تیم پرسپولیس,0.92755729
./all_wav/Varzesh_BaharVarzesh5_8.wav,392132,کاملا صاف و کشیده در یک پارسا و کسی که کمی از روی زمین بلند کرده ایم باران خرم کنیم به شکم و سینه خودمان لحظه بکنید و آرام سازی,0.83119458
./all_wav/Varzesh_BaharVarzesh5_80.wav,396516,برنامه هاشو به هم ریختن فکری هم باعث شد شکوری جوان بیاد باهاش رو در رو بشه نفرات برنامه رو نصب کنید,0.81562591
./all_wav/Varzesh_BaharVarzesh5_89.wav,282244,بیمه البرز به بیمه گذاران خودرو بیمه البرز,0.92501837
./all_wav/Varzesh_BaharVarzesh6_0.wav,274532,در تعطیلات نوروز ۱۴۰۰ برای دارندگان بیمه نامه های بدنه خودرو و شخص ثالث این شرکت کرد,0.88635367
./all_wav/Varzesh_BaharVarzesh6_1.wav,136324,خدمات رایگان امدادی خودرو ارائه شد,0.8168934
./all_wav/Varzesh_BaharVarzesh6_10.wav,94756,تفاوت در دل پذیر بودن,0.81306326
./all_wav/Varzesh_BaharVarzesh6_17.wav,257508,وقتتون بخیر ۱۱:۱۴ اینجا رادیو ورزش و این برنامه بهاره,0.80804455
./all_wav/Varzesh_BaharVarzesh6_2.wav,88580,برای کسب اطلاعات بیشتر,0.92755729
./all_wav/Varzesh_BaharVarzesh6_23.wav,107812,هنرمند بودن شما رو میرسونه,0.9265523000000001
./all_wav/Varzesh_BaharVarzesh6_29.wav,366628,خانوادگی البته فقط گفتم واقعا کرونام در کمین راست میگه علی صدیقی زاده از کادر درمان هستند خدا قوت به شور و هیجان,0.79775327
./all_wav/Varzesh_BaharVarzesh6_3.wav,175332,به تارنمای بیمه البرز به نشانی,0.92755729
./all_wav/Varzesh_BaharVarzesh6_32.wav,279332,بله گفتن که وقتی گواردیولا سیرابی نخوره بازی منچسترسیتی میشه باقلوا,0.87087101
./all_wav/Varzesh_BaharVarzesh6_37.wav,335428,در فوریه ۲۰۰۹ ابراهیموویچ با دریافت حقوق معادل ۹ میلیون یورو به همراه کاکا بیشترین حقوق را در میان بازیکنان فوتبال جهان دریافت,0.90625077
./all_wav/Varzesh_BaharVarzesh6_4.wav,101060,البرز insurance.ir,0.92755729
./all_wav/Varzesh_BaharVarzesh6_45.wav,282660,آقای موسی جعفری از کرج برامون پیامک فرستادن دستتون درد نکنه میان پدربزرگ و خیلی دوسش دارم,0.8334378
./all_wav/Varzesh_BaharVarzesh6_47.wav,204804,وارد شدن کنیز میرزاجانی از تراکم سلامتکده اعلام حضور کرد,0.81786549
./all_wav/Varzesh_BaharVarzesh6_5.wav,171044,مراجعه فرمایید بیمه البرز,0.92080456
./all_wav/Varzesh_BaharVarzesh6_6.wav,101028,توانگر و ماندگار,0.85827154
./all_wav/Varzesh_BaharVarzesh6_62.wav,259236,حجم زنگ زد و شما باهاش خاطره مشترک رفاقت نداریم,0.82124901
./all_wav/Varzesh_BaharVarzesh6_71.wav,132836,درمان ورزشی,0.80599755
./all_wav/Varzesh_BaharVarzesh7_100.wav,149124,سفر کردم که از خاطرات شیرین,0.80890733
./all_wav/Varzesh_BaharVarzesh7_111.wav,73700,موسیقی,0.92755729
./all_wav/Varzesh_BaharVarzesh7_118.wav,101572,در وهله اول از هنر,0.91726178
./all_wav/Varzesh_BaharVarzesh7_132.wav,62340,باقلوا,0.92755729
./all_wav/Varzesh_BaharVarzesh7_134.wav,54116,منچستر,0.9152776
./all_wav/Varzesh_BaharVarzesh7_137.wav,137380,یکی بود یکی نبود,0.92755729
./all_wav/Varzesh_BaharVarzesh7_138.wav,156804,گواردیولا باقلوا,0.87937152
./all_wav/Varzesh_BaharVarzesh7_155.wav,143108,۱۴۰۰ معجزه خوب و عالی در زندگی,0.89434606
./all_wav/Varzesh_BaharVarzesh7_165.wav,66564,استقلال,0.92755729
./all_wav/Varzesh_BaharVarzesh7_17.wav,219428,با خوردن باقلوا بر سر مالک منچسترسیتی در ازای قهرمانی در لیگ,0.89409107
./all_wav/Varzesh_BaharVarzesh7_172.wav,88836,برای کسب اطلاعات بیشتر,0.92755729
./all_wav/Varzesh_BaharVarzesh7_173.wav,175588,به تارنمای بیمه البرز به نشانی,0.92755729
./all_wav/Varzesh_BaharVarzesh7_174.wav,101188,البرز insurance.ir,0.92755729
./all_wav/Varzesh_BaharVarzesh7_175.wav,171268,مراجعه فرمایید بیمه البرز,0.92755729
./all_wav/Varzesh_BaharVarzesh7_176.wav,102052,توانگر و ماندگار,0.90876347
./all_wav/Varzesh_BaharVarzesh7_18.wav,85988,دعوا شد,0.92755729
./all_wav/Varzesh_BaharVarzesh7_188.wav,171876,خودمون اعلام می کنم و امیدوارم که تا این لحظه,0.86777782
./all_wav/Varzesh_BaharVarzesh7_189.wav,106756,برنامه ها مورد توجه قرار گرفته باشد,0.89345491
./all_wav/Varzesh_BaharVarzesh7_190.wav,224132,دوستان عزیز اگر نظر پیشنهاد و انتقادی دارید با همکاران ما در روابط عمومی سازمان صدا و سیما,0.92755723
./all_wav/Varzesh_BaharVarzesh7_191.wav,95012,در ارتباط با گوشی تهران,0.80486906
./all_wav/Varzesh_BaharVarzesh7_41.wav,175364,پر از نشاط و خنده و سالی پر از رونق اقتصادی دارد,0.86049533
./all_wav/Varzesh_BaharVarzesh7_42.wav,375460,خیلی متشکرم از شما و از انرژی زیادی که دارید سپاسگزارم از همه کسایی که تو این راه به من کمک کردند و خانواده نیستم ولی از همین جا,0.88476896
./all_wav/Varzesh_BaharVarzesh7_43.wav,389252,می‌کنم که در ارومیه هستند و مهمان نوازی که از من داشتند,0.90430313
./all_wav/Varzesh_BaharVarzesh7_47.wav,297380,شما هر چقدر که,0.86524117
./all_wav/Varzesh_BaharVarzesh7_6.wav,319748,و ما نزدی ها را انتخاب کردند با ارزش آن به عنوان یکی از ارکان بی‌بدیل و تأثیرگذار در ارتقای سلامت منابع انسانی کشور,0.87314558
./all_wav/Varzesh_BaharVarzesh7_65.wav,84612,پیاده روی,0.81415576
./all_wav/Varzesh_BaharVarzesh7_66.wav,84036,هوای عالی بهاری,0.92755729
./all_wav/Varzesh_BaharVarzesh7_7.wav,379556,افزایش نشاط اجتماعی در جامعه بسیار مهم و حذف تمامی موارد در مسیر پیشرفت و تعالی ورزش با رویکرد توسعه مشارکت عموم مردم,0.8906066999999999
./all_wav/Varzesh_BaharVarzesh7_84.wav,74116,من رفتم,0.8239825999999999
./all_wav/Varzesh_BaharVarzesh7_9.wav,212964,از جمله اهداف وزارت ورزش در جهت تحقق شعار سال امسال,0.92651248
./all_wav/Varzesh_BaharVarzesh7_90.wav,178660,همون دم در جمع چند نفره,0.80828577
./all_wav/Varzesh_BaharVarzesh8_1.wav,100580,سلام صبحتون بخیر,0.92755729
./all_wav/Varzesh_BaharVarzesh8_17.wav,301028,مراقب مراقب باش عزیز من,0.86807024
./all_wav/Varzesh_BaharVarzesh8_28.wav,307652,مردم گفتند شما مصاحبه آخر بازی آقای سرمربی سوریه را,0.79695302
./all_wav/Varzesh_BaharVarzesh8_33.wav,227332,بدجور اتوبوس می خوام بازی کنم,0.84394377
./all_wav/Varzesh_BaharVarzesh8_55.wav,197828,من دیروز آخرین باری بود که خندیدم به دو علت,0.83019483
./all_wav/Varzesh_BaharVarzesh8_58.wav,151748,ناصر حیدری از ندا جناب همراه ماه عسل,0.86179948
./all_wav/Varzesh_BaharVarzesh8_61.wav,355972,رفتم مرغ بخرم دوتا مغازه کنار هم بود یکی از سمرقند داشت مردم در سرفصل بودم یکی مغازه مرغ داشت ولی مشتری نداشت صمد نصیری از اهر,0.8539120000000001
./all_wav/Varzesh_BaharVarzesh8_63.wav,62116,بله دیگه,0.92755729
./all_wav/Varzesh_BaharVarzesh8_77.wav,154820,در حد تیم ملی جان خودم,0.7918550999999999
./all_wav/Varzesh_BaharVarzesh9_105.wav,270148,جان جان معروف می باشد که مطمئنا,0.82192695
./all_wav/Varzesh_BaharVarzesh9_107.wav,249028,تقدیم برنامه صبح جمعه با شما رادیو دنبال کرده باشند,0.84386617
./all_wav/Varzesh_BaharVarzesh9_109.wav,117636,توفیق خدمت خواستم,0.92755729
./all_wav/Varzesh_BaharVarzesh9_113.wav,315204,آخرین باری که خندیدی کی بود شما,0.86710358
./all_wav/Varzesh_BaharVarzesh9_114.wav,173956,آخرین بار,0.91543007
./all_wav/Varzesh_BaharVarzesh9_126.wav,202020,عابر بانک پول بگیری کارت خود بدهند,0.81627882
./all_wav/Varzesh_BaharVarzesh9_127.wav,117284,بیستم دلم شکستی بازم بخند,0.87431681
./all_wav/Varzesh_BaharVarzesh9_131.wav,148452,نوه عمه و دایی و خاله,0.83402276
./all_wav/Varzesh_BaharVarzesh9_132.wav,265924,کرونا بعد از چند متری,0.80567342
./all_wav/Varzesh_BaharVarzesh9_140.wav,201732,بهار سلامت,0.92755729
./all_wav/Varzesh_BaharVarzesh9_150.wav,155972,یادمان رژیم غذایی گرفتم که در میزنه کاری بسیار,0.80989027
./all_wav/Varzesh_BaharVarzesh9_161.wav,175044,گرسنگی را متحمل می شوند می توانند به سلامت ما آسیب بزند,0.80599529
./all_wav/Varzesh_BaharVarzesh9_162.wav,277572,افراد تو چرا سنگ کیسه صفرا کنید دچار التهاب دستگاه گوارش کنه در عین حال میتونه باعث بشه,0.83356345
./all_wav/Varzesh_BaharVarzesh9_163.wav,352068,پوست و موی ما دچار پیری به شکنندگی بشند و سوخت و ساز بدن من پایین میاد وقتی در مسافت‌های طولانی غذایی دریافت نکنند غذای روح منی,0.83303273
./all_wav/Varzesh_BaharVarzesh9_169.wav,138340,همراه با علیرضا روش,0.92755729
./all_wav/Varzesh_BaharVarzesh9_17.wav,150052,کرونا,0.79837948
./all_wav/Varzesh_BaharVarzesh9_172.wav,50980,سلام,0.91063607
./all_wav/Varzesh_BaharVarzesh9_175.wav,147428,مرده,0.92755729
./all_wav/Varzesh_BaharVarzesh9_178.wav,107364,رسول پناه افتادم,0.92755729
./all_wav/Varzesh_BaharVarzesh9_184.wav,312836,ممنون پرونده بزرگ بین المللی و حل خواهیم کرد,0.83156967
./all_wav/Varzesh_BaharVarzesh9_218.wav,143460,پخش,0.92755729
./all_wav/Varzesh_BaharVarzesh9_219.wav,202724,چهارراه نظام آباد مجبور شد بره,0.79746199
./all_wav/Varzesh_BaharVarzesh9_240.wav,232388,مبارک آخرین باری که فهمیدم دارم الان بودی,0.79664242
./all_wav/Varzesh_BaharVarzesh9_244.wav,350660,وقتی شبگیر وقتش میگم الان یه تشکر ویژه از دوستانی که دارند محبت می‌کنند پیامک می زنم هم در مورد موضوع نظرشون,0.89450681
./all_wav/Varzesh_BaharVarzesh9_25.wav,395588,با نام و یاد خداوند بزرگ مهربان عرض سلام و ارادت حضور شما شنوندگان عزیز و ارجمند برنامه شاد نوروزی بهار ورزش و در این قسمت,0.90477616
./all_wav/Varzesh_BaharVarzesh9_27.wav,86500,اوقات شما بخیر باشه,0.88038278
./all_wav/Varzesh_BaharVarzesh9_29.wav,282820,شما قرار گرفته باشد انتخاب همیشه در خدمت شما هستم تمرینات تقدیم حضورتون می کنم انشالله,0.84351528
./all_wav/Varzesh_BaharVarzesh9_30.wav,371620,بریم سراغ برنامه امروز که مطمئن هستم با دیگر اعضای خانواده این حرکات را انجام می دهیم واقعا جذاب و دیدنی که به اتفاق دیگر از خانواده حرکات,0.84873158
./all_wav/Varzesh_BaharVarzesh9_32.wav,188100,دوستان خوب برای قسمت تقسیم شده در ایستاده نشسته و در,0.80895901
./all_wav/Varzesh_BaharVarzesh9_36.wav,391236,حرکت دوم قسمت از برنامه بود و حالا برای تقویت عضلات پوستی از لطفی به هامون و نقش بسیار مهمی در پیشگیری از کمردرد ایفا میکنه تحمیلی تقدیم حضور,0.84616804
./all_wav/Varzesh_BaharVarzesh9_37.wav,116100,روی شکم,0.83444822
./all_wav/Varzesh_BaharVarzesh9_38.wav,310628,دستتون رو باز کنید که دستتون در طرفین بدن روی زمین بگذارید پاتو از پشت روی زمین پنجه تاتو از پشت روی زمین,0.85700291
./all_wav/Varzesh_BaharVarzesh9_39.wav,349124,این بار سعی میکنه که دوستم با فشار کف دست داد فقط زانوهای خودتون رو هرگز زانو از روی زمین بلند کنید و به حالت اول برگردد,0.84715533
./all_wav/Varzesh_BaharVarzesh9_41.wav,165508,حالا سعید قنبری نباشه همزمان که درس را به طرف جلوی و میبریم,0.82489514
./all_wav/Varzesh_BaharVarzesh9_50.wav,236484,نظرتون رو پیامکی و تلفنی و ارسال می‌کنیم و به نام این آخرین بار کی خندیدیم به چی خریدین اصلاً چه جوری,0.79452902
./all_wav/Varzesh_BaharVarzesh9_55.wav,117220,جمله برای ما درست کنید و آن را برای ما ارسال کنید,0.80877876
./all_wav/Varzesh_BaharVarzesh9_56.wav,339940,این بخش جایزه داره دیگه,0.92755729
./all_wav/Varzesh_BaharVarzesh9_58.wav,65412,ساندویچ,0.82743371
./all_wav/Varzesh_BaharVarzesh9_63.wav,371876,اشکال نداره این زمانی که در اختیارتون چیکار می کنی,0.80367088
./all_wav/Varzesh_BaharVarzesh9_70.wav,243268,دلمو شکستی,0.90810019
./all_wav/Varzesh_BaharVarzesh9_72.wav,167012,پراید گرد محرومیت تو برنامه اقتصادی,0.84137774
